text,title,label,type
her; Told the most piteous tale of Lear and him That ever ear receiv'd; which in recounting His grief grew puissa,THE TRAGEDY OF KING LEAR,1,train
"sala, And I will seek for Pindarus the while. Exit Messala. Why didst thou send me forth, brave Cassius? Did",THE TRAGEDY OF JULIUS CAESAR,0,train
"n and his subject, Strong both against the deed; then, as his host, Who should against his murtherer shut the door,",THE TRAGEDY OF MACBETH,0,train
"l 'em, let me see 'em. FIRST WITCH. Pour in sow's blood that hath eaten Her nine farrow; grease that's sweaten From th",THE TRAGEDY OF MACBETH,1,train
"make me such another world Of one entire and perfect chrysolite, I'ld not have sold her for it. EMILIA.",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"s she driveth o'er a soldier's neck, And then dreams he of cutting foreign throats, Of breaches, ambuscadoes, Spanish bl",THE TRAGEDY OF ROMEO AND JULIET,1,train
"nful Macduff, They were all struck for thee! Naught that I am, Not for their own demerits, but for mine, Fell slaugh",THE TRAGEDY OF MACBETH,1,train
made the overture of thy treasons to us; Who is too good to pity thee. Glou. O my follies! Then Edgar was abus'd. Ki,THE TRAGEDY OF KING LEAR,1,train
"action glorious I had lost Those legs that brought me to a part of it! OTHELLO. How comes it, Michael, you are thus forgot",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"nder eye of pitiful day, And with thy bloody and invisible hand Cancel and tear to pieces that great bond Which keep",THE TRAGEDY OF MACBETH,1,train
"Caesar! These things are beyond all use, And I do fear them. CAESAR. What can be avoided Whose end is purposed by the",THE TRAGEDY OF JULIUS CAESAR,0,train
"; But when he saw my best alarum'd spirits, Bold in the quarrel's right, rous'd to th' encounter, Or whether gast",THE TRAGEDY OF KING LEAR,0,train
"chide not. She whom I love now Doth grace for grace and love for love allow. The other did not so. Friar. O, she knew",THE TRAGEDY OF ROMEO AND JULIET,0,train
"Give me your hand. Far off methinks I hear the beaten drum. Come, father, I'll bestow you with a friend. Exeunt",THE TRAGEDY OF KING LEAR,0,train
derigo. RODERIGO. O damn'd Iago! O inhuman dog! IAGO. Kill men i' the dark! Where be these bloody thieves? How silent is,THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"e first my oath Provokes me to this threefold perjury: Love bade me swear, and Love bids me forswear. O sweet-sugges",THE TWO GENTLEMEN OF VERONA,1,train
"his making, and the whoreson must be acknowledged.- Do you know this noble gentleman, Edmund? Edm. [comes forward] N",THE TRAGEDY OF KING LEAR,0,train
"men May blame, but not control. Enter Gloucester, brought in by two or three. Who's there? the traitor?",THE TRAGEDY OF KING LEAR,0,train
"thy light! Love goes toward love as schoolboys from their books; But love from love, towards school with heavy looks.",THE TRAGEDY OF ROMEO AND JULIET,1,train
"Whereon this month I have been hammering. I have consider'd well his loss of time, And how he cannot be a perfect man,",THE TWO GENTLEMEN OF VERONA,1,train
"Kent. I' th' mire. Osw. Prithee, if thou lov'st me, tell me. Kent. I love thee not. Osw. Why then, I care not for thee.",THE TRAGEDY OF KING LEAR,0,train
"What if I do obey? How may the Duke be therewith satisfied, Whose messengers are here about my side, Upon some pr",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"enant to Othello THE DUKE OF VENICE BRABANTIO, Venetian Senator, father of Desdemona GRATIANO, nobleman of Venice, brother",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"l be hanged that swear and lie? LADY MACDUFF. Everyone. SON. Who must hang them? LADY MACDUFF. Why, the honest men. SON.",THE TRAGEDY OF MACBETH,0,train
"y not in a love-discourse. VALENTINE. Ay, Proteus, but that life is alter'd now; I have done penance for contemning Love,",THE TWO GENTLEMEN OF VERONA,0,train
sius' legions are by Antony. TITINIUS. These tidings would well comfort Cassius. MESSALA. Where did you leave him? TITINIU,THE TRAGEDY OF JULIUS CAESAR,0,train
"e way. If I once stir, Or do but lift this arm, the best of you Shall sink in my rebuke. Give me to know How this fo",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"Stabs him. Young fry of treachery! SON. He has kill'd me, Mother. Run away, I pray you!",THE TRAGEDY OF MACBETH,1,train
He might not but refuse you; but he protests he loves you And needs no other suitor but his likings To take the safes,THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"rom so great a shame! When you do find him, or alive or dead, He will be found like Brutus, like himself. ANTONY. This",THE TRAGEDY OF JULIUS CAESAR,1,train
"he air We wawl and cry. I will preach to thee. Mark. Glou. Alack, alack the day! Lear. When we are born, we cry that we",THE TRAGEDY OF KING LEAR,0,train
"What hath he said? IAGO. Faith, that he did- I know not what he did. OTHELLO. What? what? IAGO. Lie-",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
", upon receipt thereof, Soon sleep in quiet. O, how my heart abhors To hear him nam'd and cannot come to him, To wre",THE TRAGEDY OF ROMEO AND JULIET,1,train
"Lucius. They are the faction. O Conspiracy, Shamest thou to show thy dangerous brow by night, When evils are most fr",THE TRAGEDY OF JULIUS CAESAR,0,train
thine fright me the more; For such things in a false disloyal knave Are tricks of custom; but in a man that's just,THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"eament, And see how one another lends content; And what obscur'd in this fair volume lies Find written in the margen",THE TRAGEDY OF ROMEO AND JULIET,0,train
". As a friend. SECOND CITIZEN. That matter is answered directly. FOURTH CITIZEN. For your dwelling, briefly. CINNA. Briefl",THE TRAGEDY OF JULIUS CAESAR,0,train
"ll be as patient as a gentle stream, And make a pastime of each weary step, Till the last step have brought me to my lov",THE TWO GENTLEMEN OF VERONA,0,train
s and left nothing i' th' middle. Here comes one o' the parings. Enter Goneril. Lear. How n,THE TRAGEDY OF KING LEAR,1,train
"e marketplace and foamed at mouth and was speechless. BRUTUS. 'Tis very like. He hath the falling sickness. CASSIUS. No,",THE TRAGEDY OF JULIUS CAESAR,1,train
"Pray, chuck, come hither. DESDEMONA. What is your pleasure? OTHELLO. Let me see your eyes;",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"rong on both sides, are equivocal. But words are words; I never yet did hear That the bruised heart was pierced through",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
be still! DESDEMONA. I will so. What's the matter? OTHELLO. That handkerchief which I so loved and gave thee Thou gaves,THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"I must report they were As cannons overcharged with double cracks, So they Doubly redoubled strokes upon the foe.",THE TRAGEDY OF MACBETH,1,train
"For those that mingle reason with your passion Must be content to think you old, and so- But she knows what she",THE TRAGEDY OF KING LEAR,1,train
"e- Nurse. Good heart, and I faith I will tell her as much. Lord, Lord! she will be a joyful woman. Rom. What wilt thou t",THE TRAGEDY OF ROMEO AND JULIET,0,train
"d this good sword I have made my way through more impediments Than twenty times your stop. But, O vain boast! Who ca",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"ith her, if that I be she? JULIA. If you be she, I do entreat your patience To hear me speak the message I am sent on. S",THE TWO GENTLEMEN OF VERONA,0,train
"and impertinency mix'd! Reason, in madness! Lear. If thou wilt weep my fortunes, take my eyes. I know thee well eno",THE TRAGEDY OF KING LEAR,1,train
"on; Only, in lieu thereof, dispatch me hence. Come, answer not, but to it presently; I am impatient of my tarriance.",THE TWO GENTLEMEN OF VERONA,1,train
"hall I take? Both? one? or neither? Neither can be enjoy'd, If both remain alive. To take the widow Exasperates,",THE TRAGEDY OF KING LEAR,1,train
"NA. By heaven, you do me wrong. OTHELLO. Are not you a strumpet? DESDEMONA. No, as I am a Ch",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
er whore; a beggar in his drink Could not have laid such terms upon his callet. IAGO. Why did he so? DESDEMONA. I do not,THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"t in position Distinctly speak of her; though I may fear, Her will, recoiling to her better judgement, May fall to m",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
So stakes me to the ground I cannot move. Mer. You are a lover. Borrow Cupid's wings And soar with them above a common bo,THE TRAGEDY OF ROMEO AND JULIET,1,train
"her grounds Christian and heathen, must be belee'd and calm'd By debitor and creditor. This counter-caster, He, in g",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"] O my lord! CASSIUS. What news? PINDARUS. [Above.] Titinius is enclosed round about With horsemen, that make to him on",THE TRAGEDY OF JULIUS CAESAR,1,train
"extremes and me this bloody knife Shall play the empire, arbitrating that Which the commission of thy years and art",THE TRAGEDY OF ROMEO AND JULIET,0,train
"converse with him that is wise and says little, to fear judgment, to fight when I cannot choose, and to eat no fish. Lear",THE TRAGEDY OF KING LEAR,1,train
"! Be brisk awhile, and the longer liver take all. Exeunt. Enter the Maskers, Enter, [with Servants,] Capulet, his",THE TRAGEDY OF ROMEO AND JULIET,0,train
OCTAVIUS. According to his virtue let us use him With all respect and rites of burial. Within my tent his bones tonigh,THE TRAGEDY OF JULIUS CAESAR,1,train
appears too grossly. Reg. 'Tis the infirmity of his age; yet he hath ever but slenderly known himself. Gon. The best a,THE TRAGEDY OF KING LEAR,0,train
"t of yourself which you yet know not of. And be not jealous on me, gentle Brutus; Were I a common laugher, or did use",THE TRAGEDY OF JULIUS CAESAR,1,train
hem. IAGO. O murtherous slave! O villain! Stabs Ro,THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"his gown, and his Wife. Cap. What noise is this? Give me my long sword, ho! Wife. A crutch, a crutch! Why call you for a sw",THE TRAGEDY OF ROMEO AND JULIET,1,train
"holds me well, The better shall my purpose work on him. Cassio's a proper man. Let me see now- To get his place, an",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
usin- with which grief It is supposed the fair creature died- And here is come to do some villanous shame To the dea,THE TRAGEDY OF ROMEO AND JULIET,0,train
So stakes me to the ground I cannot move. Mer. You are a lover. Borrow Cupid's wings And soar with them above a common bo,THE TRAGEDY OF ROMEO AND JULIET,0,train
"see how he prizes the foolish woman your wife! She gave it him, and he hath given it his whore. OTHELLO. I would have him",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"all she have to look on the devil? When the blood is made dull with the act of sport, there should be, again to inflame",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"u? Wilt thou be of our consort? Say 'ay' and be the captain of us all. We'll do thee homage, and be rul'd by thee, L",THE TWO GENTLEMEN OF VERONA,0,train
What do you mean by this haunting of me? BIANCA. Let the devil and his dam haunt you! What did you mean by that same handk,THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
e table round. [Approaches the door.] There's blood upon thy face. MURTHERER. 'Tis Banquo's then. MACBETH. 'Tis better,THE TRAGEDY OF MACBETH,1,train
"I say, If imputation and strong circumstances, Which lead directly to the door of truth, Will give you satisfaction,",THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"they sicken. MACDUFF. O, relation Too nice, and yet too true! MALCOLM. What's the newest grief? ROSS. That of an hour'",THE TRAGEDY OF MACBETH,1,train
"he divideth us. Some say the lark and loathed toad chang'd eyes; O, now I would they had chang'd voices too, Since a",THE TRAGEDY OF ROMEO AND JULIET,0,train
? Found you no displeasure in him by word or countenance Edg. None at all. Edm. Bethink yourself wherein you may have o,THE TRAGEDY OF KING LEAR,1,train
. Now comes the wanton blood up in your cheeks: They'll be in scarlet straight at any news. Hie you to church; I mus,THE TRAGEDY OF ROMEO AND JULIET,1,train
"two extremes of passion, joy and grief, Burst smilingly. Edm. This speech of yours hath mov'd me, And shall perchan",THE TRAGEDY OF KING LEAR,1,train
"all. IAGO. I am sorry to hear this. OTHELLO. I had been happy if the general camp, Pioners and all, had tasted her swee",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"y, I remember the trick you serv'd me when I took my leave of Madam Silvia. Did not I bid thee still mark me and do as I",THE TWO GENTLEMEN OF VERONA,1,train
"iven to the common enemy of man, To make them kings -the seed of Banquo kings! Rather than so, come, Fate, into the list",THE TRAGEDY OF MACBETH,0,train
"aster's ass, For nought but provender, and when he's old, cashier'd. Whip me such honest knaves. Others there are Wh",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"Fool. Come not in here, nuncle, here's a spirit. Help me, help me! Kent. Give me thy hand. Who's there? Fool. A spirit, a",THE TRAGEDY OF KING LEAR,1,train
t spends a bootless grief. BRABANTIO. So let the Turk of Cyprus us beguile; We lose it not so long as we can smile. He,THE TRAGEDY OF OTHELLO MOOR OF VENICE,1,train
"he home? What tributaries follow him to Rome To grace in captive bonds his chariot wheels? You blocks, you stones, y",THE TRAGEDY OF JULIUS CAESAR,0,train
"Fool, and Edgar. Glou. Here is better than the open air; take it thankfully. I will piece out the comfort with what add",THE TRAGEDY OF KING LEAR,1,train
"ass? Couldst thou save nothing? Didst thou give 'em all? Fool. Nay, he reserv'd a blanket, else we had been all sham'd.",THE TRAGEDY OF KING LEAR,1,train
m'd. I am no honest man if there be any good meaning toward you. I have told you what I have seen and heard; but faint,THE TRAGEDY OF KING LEAR,1,train
But not one follower. Gon. So am I purpos'd. Where is my Lord of Gloucester? Corn. Followed the old man forth.,THE TRAGEDY OF KING LEAR,1,train
"till now, Did I go through a tempest dropping fire. Either there is a civil strife in heaven, Or else the world too",THE TRAGEDY OF JULIUS CAESAR,1,train
"y living, I'ld keep my coxcombs myself. There's mine! beg another of thy daughters. Lear. Take heed, sirrah- the whip.",THE TRAGEDY OF KING LEAR,0,train
"ike mice; and yond tall anchoring bark, Diminish'd to her cock; her cock, a buoy Almost too small for sight. The murmu",THE TRAGEDY OF KING LEAR,1,train
"stow'd In England and in Ireland, not confessing Their cruel parricide, filling their hearers With strange invention",THE TRAGEDY OF MACBETH,0,train
Enter Gloucester. He is return'd. Glou. The King is in high rage. Corn. Whither is he going?,THE TRAGEDY OF KING LEAR,0,train
"t? LUCIUS. My lord, I do not know that I did cry. BRUTUS. Yes, that thou didst. Didst thou see anything? LUCIUS. Nothing,",THE TRAGEDY OF JULIUS CAESAR,0,train
"d as I was, I plunged in And bade him follow. So indeed he did. The torrent roar'd, and we did buffet it With lusty",THE TRAGEDY OF JULIUS CAESAR,1,train
"ain of death would hourly die Rather than die at once!) taught me to shift Into a madman's rags, t' assume a semblance",THE TRAGEDY OF KING LEAR,1,train
"odge? Tell me, that I may sack The hateful mansion. [Draws his dagger.] Friar. Hold thy desperate hand",THE TRAGEDY OF ROMEO AND JULIET,1,train
