text,title,label,type
"ciled for, Not as thy friend, but as thy son in law, If so that thou be thus content. ZWENO. I joy to see y",Fair Em by Shakespeare,1,train
"do; But notwithstanding with my personal eye Will I look to't. OTHELLO. Iago is most honest. Michael, g",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"maids remembered to strew the way to the Church. FRAILTY. Fagh, an hour ago; I helpt 'em my self. EDMOND. Away, away, away, a",The Puritaine Widdow by Shakespeare,1,train
"uition? Should he enjoy the benefit of life? Should he contemplate the radiant sun, That makes my life equal to dreadful death?",Locrine Mucedorus by Shakespeare,1,train
"To set up thee and thy renowned wife. GRAY. Gray will perform the same, as he is knight. CHARTRES. And to assist ye, as I said",Sir John Oldcastle by Shakespeare,1,train
"his flesh begot Those pelican daughters. Edg. Pillicock sat on Pillicock's Hill. 'Allow, 'allow, loo, loo! Fool. This c",THE TRAGEDY OF KING LEAR,0,train
"lieve, I'll wall; What know, believe; and what I can redress, As I shall find the time to friend, I will. What you h",THE TRAGEDY OF MACBETH,0,train
n How he her chamber window will ascend And with a corded ladder fetch her down; For which the youthful lover now is,THE TWO GENTLEMEN OF VERONA,0,train
"Is true of mind and made of no such baseness As jealous creatures are, it were enough To put him to ill thinking.",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
Project Gutenberg Literary Archive Foundation. Royalty payments must be paid within 60 days following each date on whic,Fair Em by Shakespeare,1,train
"is lady too too much, And that's the reason I love him so little. How shall I dote on her with more advice That thus",THE TWO GENTLEMEN OF VERONA,0,train
"hereto! [Exeunt.] ACT II. SCENE I. Waltham: The house of Banks. [Enter Banks, Sir John and Smug.] BANKS. Take me with y",The Merry Devill of Edmonton by Shakespeare,1,train
"n? OCTAVIUS. Not that we love words better, as you do. BRUTUS. Good words are better than bad strokes, Octavius. ANTONY. I",THE TRAGEDY OF JULIUS CAESAR,0,train
"d wind. Humh! go to thy cold bed, and warm thee. Lear. Hast thou given all to thy two daughters, and art thou come to thi",THE TRAGEDY OF KING LEAR,0,train
"nd compare their reasons, When severally we hear them rendered. Exit Cassius, with some Citiz",THE TRAGEDY OF JULIUS CAESAR,0,train
"you thinke so too? IAILOR. Yes. DAUGHTER. We shall have many children:--Lord, how y'ar growne! My Palamon, I hope, will gro",The Two Noble Kinsmen by Shakespeare,1,train
"hearted plots. MILLISCENT. O God, what means my father? CLARE. For look you, wife, the riotous old knight Hath o'rerun his an",The Merry Devill of Edmonton by Shakespeare,1,train
"DOCTOR. Nay, wee'l goe with you; I will not loose the Fight. IAILOR. How did you like her? DOCTOR. Ile warrant you, within",The Two Noble Kinsmen by Shakespeare,1,train
"od mine host. SIR JERNINGHAM. Thanks, good host Blague. HOST. Room for my case of pistolles, that have Greek and Latin bullets",The Merry Devill of Edmonton by Shakespeare,1,train
"e so. 2. FRIEND. But there be new conditions, which you'l heare of At better time. IAILOR. I hope they are good. 2. FRIEND.",The Two Noble Kinsmen by Shakespeare,1,train
"ect unto thrall, For I, the more I seek to shun the worst, The more by proof I find myself accurst: Ere whiles assaulted with an",Locrine Mucedorus by Shakespeare,1,train
"aptain. CAPTAIN. Nunck--Nunck--Rip--Gascoynes, Ipis, Drip--Dropite. SIR GODFREY. He drips and drops, poor man! alas, alas. PY",The Puritaine Widdow by Shakespeare,1,train
"t forsake your gross opinion. The Bishops find themselves much injured, And though, for some good service you have done, We for",Sir John Oldcastle by Shakespeare,1,train
nto the white-upturned wond'ring eyes Of mortals that fall back to gaze on him When he bestrides the lazy-pacing clouds,THE TRAGEDY OF ROMEO AND JULIET,0,train
"is division betwixt the Dukes, and a worse matter than that. I have received a letter this night- 'tis dangerous to b",THE TRAGEDY OF KING LEAR,0,train
"n of the copyright holder), the work can be copied and distributed to anyone in the United States without paying any fees or cha",Fair Em by Shakespeare,1,train
"r Club? welcome to saint Albans. How does all our friends in Lancashire? CLUB. Well, God have mercy, John; how does Tom; where",Sir John Oldcastle by Shakespeare,1,train
"no rule with him; oh, wicked Edmond, I might well compare this with the Prophecy in the Chronicle, tho far inferior: as Harry o",The Puritaine Widdow by Shakespeare,1,train
"of their villainies will make 'em loathsome: and to that end, be it in private to you, I sent late last night to an honorable p",The Puritaine Widdow by Shakespeare,1,train
"YMAN. Why, Timothy! TABORER. Here, my mad boyes, have at ye. SCHOOLMASTER. But I say, where's their women? 4. COUNTREYMAN.",The Two Noble Kinsmen by Shakespeare,1,train
"is a service, whereto I am going, Greater then any was; it more imports me Then all the actions that I have foregone, Or future",The Two Noble Kinsmen by Shakespeare,1,train
"te their several forces, Their power is almost thought invincible. Away, my Lord; I will be with you soon. SUFFOLK. I go, my So",Sir John Oldcastle by Shakespeare,1,train
What do you mean by this haunting of me? BIANCA. Let the devil and his dam haunt you! What did you mean by that same handk,THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"re the dead corpse was thrown? COBHAM. Journeying, my lord, from London from the term, Down into Lancashire where we do dwell,",Sir John Oldcastle by Shakespeare,1,train
"have said I will consider; what you have to say I will with patience hear, and find a time Both meet to hear and an",THE TRAGEDY OF JULIUS CAESAR,0,train
"of honor I am perfect. I doubt some danger does approach you nearly. If you will take a homely man's advice, Be not",THE TRAGEDY OF MACBETH,0,train
"y as need to be put ith fire. The mind of a thing's all, and as thou saidst e'en now, far fetcht is the best things for Ladies.",A Yorkshire Tragedy by Shakespeare,1,train
"et Both welcome and protection. Take up thy master. If thou shouldst dally half an hour, his life, With thine, an",THE TRAGEDY OF KING LEAR,0,train
"God boores, master Harpoole, I will have one buss too. HARPOOLE. No licking for you, Constable! hand off, hand off! CONSTABLE",Sir John Oldcastle by Shakespeare,1,train
"h caves. [Sound drums within and cry, 'stab! stab!'] Hearken, thou shalt hear a noise Shall fill the air with a shrilling soun",Locrine Mucedorus by Shakespeare,1,train
"c's sound, And in the morning when thou dost awake, The lark shall sing good morn to my queen, And whilst he sings, I'll kiss my",Locrine Mucedorus by Shakespeare,1,train
"disclaimers and exclusions may not apply to you, and you may have other legal rights. INDEMNITY You will indemnify and hold Mi",The Merry Devill of Edmonton by Shakespeare,1,train
"You love me not, be rough with me, and powre This oile out of your language; by this ayre, I could for each word give a Cuffe, m",The Two Noble Kinsmen by Shakespeare,1,train
"MORE. Because tonight I had the strangest dream That ere my sleep was troubled with. Me thought twas night, And that the king a",Sir Thomas More by Shakespeare,1,train
"man calls me Traitor, Let me say thus much: if in love be Treason, In service of so excellent a Beutie, As I love most, and in t",The Two Noble Kinsmen by Shakespeare,1,train
't; fort must be done tonight And something from the palace (always thought That I require a clearness); and with him-,THE TRAGEDY OF MACBETH,0,train
"n pieces and pluck them from the earth, And each way else I would revenge my self. Why who comes here with whom I dare not fight",Locrine Mucedorus by Shakespeare,1,train
"ere hard by, in the bottom. Peace, Maister, speak low; zownes, if I did not hear a bow go off, and the Buck bray, I never heard",The Merry Devill of Edmonton by Shakespeare,1,train
"that and my blood. Corn. I will lay trust upon thee, and thou shalt find a dearer father in my love.",THE TRAGEDY OF KING LEAR,0,train
"t and so close, So far from sounding and discovery, As is the bud bit with an envious worm Ere he can spread his swe",THE TRAGEDY OF ROMEO AND JULIET,0,train
"u? Your name, your quality? and why you answer This present summons? Edg. Know my name is lost; By treason's to",THE TRAGEDY OF KING LEAR,0,train
Cannot remove nor choke the strong conception That I do groan withal. Thou art to die. DESDEMONA. Then Lord have merc,THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"Erasmus: Now shall you view the honorablest scholar, The most religious politician, The worthiest counsellor that tends our stat",Sir Thomas More by Shakespeare,1,train
"y love, Thy self and I will travel in disguise, To bring this Lady to our Brittain Court. MARQUES. Let Will",Fair Em by Shakespeare,1,train
"my errand, madam. PORTIA. I would have had thee there, and here again, Ere I can tell thee what thou shouldst do there.",THE TRAGEDY OF JULIUS CAESAR,0,train
"ng more, may fitly like your Grace, She's there, and she is yours. Bur. I know no answer. Lear. Will you, with those in",THE TRAGEDY OF KING LEAR,0,train
"placed fair Estrild secretly. Thither eftsoons, accompanied with my page, I covertly visit my heart's desire, Without suspicion",Locrine Mucedorus by Shakespeare,1,train
"; make from the shaft. Kent. Let it fall rather, though the fork invade The region of my heart! Be Kent unmannerly W",THE TRAGEDY OF KING LEAR,0,train
"the blood of Caesar follow'd it, As rushing out of doors, to be resolved If Brutus so unkindly knock'd, or no; For B",THE TRAGEDY OF JULIUS CAESAR,0,train
"m. O, teach me how I should forget to think! Ben. By giving liberty unto thine eyes. Examine other beauties. Rom. 'Tis t",THE TRAGEDY OF ROMEO AND JULIET,0,train
"ible conceit of death and night, Together with the terror of the place- As in a vault, an ancient receptacle Where f",THE TRAGEDY OF ROMEO AND JULIET,0,train
"master within? SERVANT. Yes, is your business to him? PYE. Aye, he knows it, when he see's me: I pray you, have you forgot me",The Puritaine Widdow by Shakespeare,1,train
ne; And Eglamour is in her company. 'Tis true; for Friar Lawrence met them both As he in penance wander'd through th,THE TWO GENTLEMEN OF VERONA,0,train
"ve progress, but surcease; No warmth, no breath, shall testify thou livest; The roses in thy lips and cheeks shall fade",THE TRAGEDY OF ROMEO AND JULIET,0,train
"he rather, because there came notice to the town the last night of an Irish man, that had done a murder, whom we are to make sea",Sir John Oldcastle by Shakespeare,1,train
"creature here but feareth Bremo's force, Man, woman, child, beast and bird, And every thing that doth approach my sight, Are for",Locrine Mucedorus by Shakespeare,1,train
"arlot, not his wife. BRUTUS. You are my true and honorable wife, As dear to me as are the ruddy drops That visit my sa",THE TRAGEDY OF JULIUS CAESAR,0,train
"ents. Glou. Hath he never before sounded you in this business? Edm. Never, my lord. But I have heard him oft maintain it to",THE TRAGEDY OF KING LEAR,0,train
"a raven's back. Come, gentle night; come, loving, black-brow'd night; Give me my Romeo; and, when he shall die, Take",THE TRAGEDY OF ROMEO AND JULIET,0,train
"; To that I'll speak, to that I'll sigh and weep; For, since the substance of your perfect self Is else devoted, I a",THE TWO GENTLEMEN OF VERONA,0,train
"etter. I will look on it. Where is the County's page that rais'd the watch? Sirrah, what made your master in this place?",THE TRAGEDY OF ROMEO AND JULIET,0,train
"s, I must not read it; It is not meet you know how Caesar loved you. You are not wood, you are not stones, but men;",THE TRAGEDY OF JULIUS CAESAR,0,train
", Will Corineius spend for Brutus good. DEB. And what my friend, brave prince, hath vowed to you, The same will Debon do unto h",Locrine Mucedorus by Shakespeare,1,train
"rithous, and another holding a Garland over her head (her Tresses likewise hanging.) After her Emilia holding up her Traine.",The Two Noble Kinsmen by Shakespeare,1,train
"ghts of desperate men! I do remember an apothecary, And hereabouts 'a dwells, which late I noted In tatt'red weeds,",THE TRAGEDY OF ROMEO AND JULIET,0,train
"e was That turn'd your wit the seamy side without, And made you to suspect me with the Moor. IAGO. You are a fool; go",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
ream. IAGO. And this may help to thicken other proofs That do demonstrate thinly. OTHELLO. I'll tea,THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"e tinder, ho! Give me a taper! Call up all my people! This accident is not unlike my dream; Belief of it oppresses m",THE TRAGEDY OF OTHELLO MOOR OF VENICE,0,train
"ched call, Art furthest off, and seldom hearest at all; But, in the midst of fortune's good success, Uncalled comes, and sheers",Locrine Mucedorus by Shakespeare,1,train
"an, you may. BISHOP. Sir, then we crave your furtherance herein. BUTLER. The best I can, my Lord of Rochester. BISHOP. Nay, p",Sir John Oldcastle by Shakespeare,1,train
"bear this place, I humbly crave thee: hence, And mix not death amongst pleasing comedies, That treats naught else but pleasure a",Locrine Mucedorus by Shakespeare,1,train
"the wrong side out. What most he should dislike seems pleasant to him; What like, offensive. Gon. [to Edmund] Then",THE TRAGEDY OF KING LEAR,0,train
"re you reasoning with yourself? SPEED. Nay, I was rhyming: 'tis you that have the reason. VALENTINE. To do what? SPEED. To",THE TWO GENTLEMEN OF VERONA,0,train
"Which else were shame, that then necessity Must call discreet proceeding. Fool. For you know, nuncle, The",THE TRAGEDY OF KING LEAR,0,train
"ire Palamon,' And 'Palamon was a tall yong man.' The place Was knee deepe where she sat; her careles Tresses A wreathe of bull-",The Two Noble Kinsmen by Shakespeare,1,train
"love delights in praises! PROTEUS. When I was sick you gave me bitter pills, And I must minister the like to you. VALENT",THE TWO GENTLEMEN OF VERONA,0,train
